,Power [kW],Temperature [C],Relative Humidity (%),Wind Speed [m/s],Wind Gust [m/s],Pressure [mbar],Solar Radiation [W/m2],Rain [mm/h],Rain Day,Holiday,Power-1,Power-2,Month,Hour,Week Day,Weekend,HDH,logtemp,WeekDay^2,Sin_hour
2017-07-12 14:00:00,339.1426314,29.688333333333333,31.544166666666666,4.428833333333333,5.576333333333333,1018.0,880.75,0.0,0.0,0,344.9156383,351.1741039,7,14,3,0,0.0,3.3907541515763384,9,9.295593919237854
2017-07-12 15:00:00,344.5991261,30.396666666666665,29.162499999999998,4.2437499999999995,5.4085833333333335,1017.5833333333334,761.4333333333334,0.0,0.0,0,339.1426314,344.9156383,7,15,3,0,0.0,3.4143329532774644,9,8.024659857791692
2017-07-12 16:00:00,347.2816529,29.650000000000002,28.864166666666666,5.696750000000001,6.751166666666667,1017.0,596.1750000000001,0.0,0.0,0,344.5991261,339.1426314,7,16,3,0,0.0,3.3894621254437345,9,6.206858488414452
2017-07-12 17:00:00,333.6689557,28.89333333333333,29.469166666666666,5.548749999999999,6.773,1017.0,412.9916666666666,0.0,0.0,0,347.2816529,344.5991261,7,17,3,0,0.0,3.3636108880000486,9,3.96606997037041
2017-07-12 18:00:00,260.4362795,27.83,28.083333333333332,6.176750000000001,7.212583333333334,1017.0,225.25833333333333,0.0,0.0,0,333.6689557,347.2816529,7,18,3,0,0.0,3.326114575537799,9,1.455000338086137
2017-07-12 19:00:00,195.2414478,25.9475,29.680000000000003,6.322166666666667,7.422666666666667,1017.0,63.36666666666667,0.0,0.0,0,260.4362795,333.6689557,7,19,3,0,0.0,3.256075265857307,9,-1.1552251627369503
2017-07-12 20:00:00,129.6155639,24.890833333333333,29.3475,5.534833333333334,6.541083333333333,1017.3333333333334,1.9690833333333335,0.0,0.0,0,195.2414478,260.4362795,7,20,3,0,0.0,3.2144995964672214,9,-3.6867239778193617
2017-07-12 21:00:00,90.9850399,24.409166666666668,30.013333333333332,5.6202499999999995,6.835416666666667,1018.0,0.6570833333333334,0.0,0.0,0,129.6155639,195.2414478,7,21,3,0,0.0,3.194958744808054,9,-5.966978646412833
2017-07-12 22:00:00,86.9711765,23.570833333333336,32.49666666666667,5.202833333333333,6.185,1018.0,0.6526666666666666,0.0,0.0,0,90.9850399,129.6155639,7,22,3,0,0.0,3.1600100720011643,9,-7.840593581151714
2017-07-12 23:00:00,86.7420965,22.513333333333332,40.7575,5.405583333333333,6.372583333333334,1018.0,0.6803333333333333,0.0,0.0,0,86.9711765,90.9850399,7,23,3,0,0.0,3.114107726289312,9,-9.179885020528637
2017-07-13 00:00:00,91.0299014,21.924166666666668,44.9975,4.732833333333333,5.618416666666666,1018.0,0.655,0.0,0.0,0,86.7420965,86.9711765,7,0,4,0,0.0,3.087589529174071,16,-9.893582466233818
2017-07-13 01:00:00,87.3409498,21.555833333333336,47.18,4.98625,5.933,1018.0,0.6365833333333333,0.0,0.0,0,91.0299014,86.7420965,7,1,4,0,0.0,3.0706464682420154,16,-9.933048616783237
2017-07-13 02:00:00,86.01954,21.205833333333334,48.626666666666665,5.513833333333333,6.708833333333334,1017.0,0.586,0.0,0.0,0,87.3409498,91.0299014,7,2,4,0,0.0,3.0542763010618628,16,-9.29559391923785
2017-07-13 03:00:00,86.5088167,21.12666666666667,49.3225,4.626416666666667,5.6605,1017.0,0.6575000000000001,0.0,0.0,0,86.01954,87.3409498,7,3,4,0,0.0,3.050536065594665,16,-8.024659857791685
2017-07-13 04:00:00,84.7575001,21.32166666666667,47.07333333333333,3.8680833333333333,4.65425,1017.0,0.6366666666666667,0.0,0.0,0,86.5088167,86.01954,7,4,4,0,0.0,3.059723770100889,16,-6.2068584884144515
2017-07-13 05:00:00,94.4758373,21.319166666666664,47.770833333333336,3.9640833333333334,4.779916666666667,1017.0,17.788916666666665,0.0,0.0,0,84.7575001,86.5088167,7,5,4,0,0.0,3.059606511604399,16,-3.9660699703704005
2017-07-13 06:00:00,102.7973592,21.334999999999997,49.82750000000001,3.1220833333333338,3.8784166666666664,1017.0,142.75416666666666,0.0,0.0,0,94.4758373,84.7575001,7,6,4,0,0.0,3.0603489166399633,16,-1.455000338086136
2017-07-13 07:00:00,160.5134925,21.855833333333333,49.843333333333334,3.405,4.151083333333333,1017.9166666666666,241.1,0.0,0.0,0,102.7973592,94.4758373,7,7,4,0,0.0,3.084467857688245,16,1.1552251627369516
2017-07-13 08:00:00,263.0119023,23.223333333333333,46.26666666666667,3.4295833333333334,4.277,1018.0,414.60833333333335,0.0,0.0,0,160.5134925,102.7973592,7,8,4,0,0.0,3.145157520373918,16,3.686723977819363
2017-07-13 09:00:00,331.8487242,25.214166666666667,40.48416666666667,5.1730833333333335,6.226500000000001,1018.0,649.7916666666666,0.0,0.0,0,263.0119023,160.5134925,7,9,4,0,0.0,3.227406005871576,16,5.966978646412833
2017-07-13 10:00:00,355.5342599,26.570833333333336,38.59166666666667,6.634333333333333,7.797833333333334,1017.1666666666666,847.9166666666666,0.0,0.0,0,331.8487242,263.0119023,7,10,4,0,0.0,3.2798141229732805,16,7.8405935811517145
2017-07-13 11:00:00,375.5199627,28.03916666666667,34.275,6.901,8.241083333333334,1017.0,856.4916666666667,0.0,0.0,0,355.5342599,331.8487242,7,11,4,0,0.0,3.3336023422763508,16,9.17988502052864
2017-07-13 12:00:00,390.3910727,29.041666666666668,31.541666666666668,5.869083333333333,7.3797500000000005,1017.0,930.75,0.0,0.0,0,375.5199627,355.5342599,7,12,4,0,0.0,3.3687315804125784,16,9.893582466233818
2017-07-13 13:00:00,383.7477527,29.01,31.173333333333332,7.4703333333333335,9.24525,1016.9166666666666,890.7333333333332,0.0,0.0,0,390.3910727,375.5199627,7,13,4,0,0.0,3.367640598133313,16,9.933048616783237
2017-07-13 14:00:00,403.3592915,29.435,29.191666666666666,8.005416666666667,9.642750000000001,1016.0833333333334,853.35,0.0,0.0,0,383.7477527,390.3910727,7,14,4,0,0.0,3.3821844424802245,16,9.295593919237854
2017-07-13 15:00:00,411.3287938,29.838333333333335,26.73166666666667,7.268083333333333,8.931666666666667,1016.0,757.2416666666667,0.0,0.0,0,403.3592915,383.7477527,7,15,4,0,0.0,3.3957939203351266,16,8.024659857791692
2017-07-13 16:00:00,399.1741908,29.1375,28.044166666666666,6.81675,8.47,1016.0,590.3583333333333,0.0,0.0,0,411.3287938,403.3592915,7,16,4,0,0.0,3.3720260043618757,16,6.206858488414452
2017-07-13 17:00:00,350.6762367,27.239166666666666,33.51583333333333,7.271,8.784166666666668,1016.0,396.65000000000003,0.0,0.0,0,399.1741908,411.3287938,7,17,4,0,0.0,3.3046558885470834,16,3.96606997037041
2017-07-13 18:00:00,289.2150272,25.502499999999998,37.024166666666666,7.416333333333333,9.056666666666667,1016.0,205.15,0.0,0.0,0,350.6762367,399.1741908,7,18,4,0,0.0,3.2387764865745368,16,1.455000338086137
2017-07-13 19:00:00,185.05846,23.421666666666667,39.18666666666667,8.86,10.586666666666668,1016.0,60.905,0.0,0.0,0,289.2150272,350.6762367,7,19,4,0,0.0,3.1536615198845985,16,-1.1552251627369503
2017-07-13 20:00:00,113.3138493,22.188333333333333,41.57,8.168166666666666,10.586666666666668,1016.6666666666666,1.9875833333333335,0.0,0.0,0,185.05846,289.2150272,7,20,4,0,0.0,3.099566625215771,16,-3.6867239778193617
2017-07-13 21:00:00,105.2263708,21.162499999999998,46.57333333333333,7.7443333333333335,9.9375,1017.0,0.8971666666666667,0.0,0.0,0,113.3138493,185.05846,7,21,4,0,0.0,3.052230747459254,16,-5.966978646412833
2017-07-13 22:00:00,98.0093963,20.983333333333334,49.620000000000005,5.51725,7.3165000000000004,1017.0,0.8119166666666667,0.0,0.0,0,105.2263708,113.3138493,7,22,4,0,0.0,3.0437284718222464,16,-7.840593581151714
2017-07-13 23:00:00,92.4721509,20.76076923076923,51.66153846153846,5.994384615384616,7.605,1017.0,0.9027692307692308,0.0,0.0,0,98.0093963,105.2263708,7,23,4,0,0.0,3.0330651111164855,16,-9.179885020528637
2017-07-14 00:00:00,94.1138909,20.1675,55.19916666666666,7.2915,8.972833333333334,1017.0,0.8903333333333334,0.0,0.0,0,92.4721509,98.0093963,7,0,5,0,0.0,3.0040723978289923,25,-9.893582466233818
2017-07-14 01:00:00,86.8965346,19.276666666666667,59.6225,7.578499999999999,8.805666666666667,1017.0,1.85225,0.0,0.0,0,94.1138909,92.4721509,7,1,5,0,0.0,2.9588953835020173,25,-9.933048616783237
2017-07-14 02:00:00,82.327534,18.573333333333334,63.428333333333335,6.789166666666667,8.365583333333333,1017.0,1.7209166666666667,0.0,0.0,0,86.8965346,94.1138909,7,2,5,0,0.0,2.921726860243495,25,-9.29559391923785
2017-07-14 03:00:00,82.9798393,18.419166666666666,63.79666666666666,4.42175,5.661083333333333,1017.0,2.78225,0.0,0.0,0,82.327534,86.8965346,7,3,5,0,0.0,2.9133917891233505,25,-8.024659857791685
2017-07-14 04:00:00,83.8753512,18.00166666666667,67.05499999999999,3.939583333333333,5.05225,1017.0,2.455083333333333,0.0,0.0,0,82.9798393,82.327534,7,4,5,0,0.0,2.890464346202328,25,-6.2068584884144515
2017-07-14 05:00:00,98.8724552,17.415833333333335,72.55833333333334,5.20525,6.561166666666668,1017.0,13.295416666666668,0.0,0.0,0,83.8753512,82.9798393,7,5,5,0,0.0,2.8573797541421597,25,-3.9660699703704005
2017-07-14 06:00:00,103.341806,17.475833333333334,75.09166666666667,5.803833333333333,7.400333333333333,1017.1666666666666,127.76583333333333,0.0,0.0,0,98.8724552,83.8753512,7,6,5,0,0.0,2.860818974155028,25,-1.455000338086136
2017-07-14 07:00:00,162.5320691,18.461666666666666,71.145,5.148666666666666,6.477916666666666,1017.9166666666666,323.03333333333336,0.0,0.0,0,103.341806,98.8724552,7,7,5,0,0.0,2.9156965103007866,25,1.1552251627369516
2017-07-14 08:00:00,250.9233507,19.948333333333334,64.15416666666667,5.1306666666666665,6.667333333333333,1017.9166666666666,519.7083333333334,0.0,0.0,0,162.5320691,103.341806,7,8,5,0,0.0,2.9931455976572243,25,3.686723977819363
2017-07-14 09:00:00,310.7956995,21.798333333333332,56.248333333333335,5.394916666666667,6.415583333333334,1018.0,698.3000000000001,0.0,0.0,0,250.9233507,162.5320691,7,9,5,0,0.0,3.081833514273006,25,5.966978646412833
2017-07-14 10:00:00,355.4113203,24.206666666666667,46.442499999999995,4.710166666666667,5.702083333333333,1017.5833333333334,841.0833333333334,0.0,0.0,0,310.7956995,250.9233507,7,10,5,0,0.0,3.18662807731808,25,7.8405935811517145
2017-07-14 11:00:00,358.4670566,26.694999999999997,38.48416666666667,3.8785833333333333,5.136416666666666,1017.0,939.4166666666666,0.0,0.0,0,355.4113203,310.7956995,7,11,5,0,0.0,3.2844762819521494,25,9.17988502052864
2017-07-14 12:00:00,367.4105307,27.50916666666667,35.6075,4.649,6.016750000000001,1017.0,983.5,0.0,0.0,0,358.4670566,355.4113203,7,12,5,0,0.0,3.314519282462646,25,9.893582466233818
2017-07-14 13:00:00,359.9341231,27.370833333333334,35.65083333333333,5.604833333333333,7.169666666666667,1016.6666666666666,974.8333333333334,0.0,0.0,0,367.4105307,358.4670566,7,13,5,0,0.0,3.3094779695504815,25,9.933048616783237
2017-07-14 14:00:00,388.9465324,27.4875,34.583333333333336,5.117249999999999,6.353166666666667,1016.1666666666666,912.0833333333334,0.0,0.0,0,359.9341231,367.4105307,7,14,5,0,0.0,3.3137313558808796,25,9.295593919237854
2017-07-14 15:00:00,390.827661,26.9725,34.69583333333333,6.5601666666666665,8.008166666666666,1016.0,801.25,0.0,0.0,0,388.9465324,359.9341231,7,15,5,0,0.0,3.294817828443358,25,8.024659857791692
2017-07-14 16:00:00,366.1505907,26.52916666666667,32.280833333333334,6.611250000000001,7.925250000000001,1016.0,647.2083333333334,0.0,0.0,0,390.827661,388.9465324,7,16,5,0,0.0,3.278244756675034,25,6.206858488414452
2017-07-14 17:00:00,352.9525283,25.61,32.20166666666667,6.964166666666666,8.134916666666667,1016.0,460.06666666666666,0.0,0.0,0,366.1505907,390.827661,7,17,5,0,0.0,3.242982900211434,25,3.96606997037041
2017-07-14 18:00:00,294.6386871,23.4525,40.4125,7.941333333333334,9.015833333333333,1016.0,256.5083333333333,0.0,0.0,0,352.9525283,366.1505907,7,18,5,0,0.0,3.154977099017969,25,1.455000338086137
2017-07-14 19:00:00,181.6188238,21.713333333333335,44.07749999999999,7.268916666666667,8.302416666666668,1016.0,72.96975,0.0,0.0,0,294.6386871,352.9525283,7,19,5,0,0.0,3.0779265111799776,25,-1.1552251627369503
2017-07-14 20:00:00,113.0244449,20.47583333333333,47.873333333333335,6.717083333333334,7.988416666666667,1016.0833333333334,1.7225833333333334,0.0,0.0,0,181.6188238,294.6386871,7,20,5,0,0.0,3.019245328951609,25,-3.6867239778193617
2017-07-14 21:00:00,100.4280993,19.6975,56.498333333333335,7.358250000000001,8.658416666666668,1017.0,1.2893333333333332,0.0,0.0,0,113.0244449,181.6188238,7,21,5,0,0.0,2.980491724137706,25,-5.966978646412833
2017-07-14 22:00:00,93.3714808,19.209166666666665,60.567499999999995,3.7335,5.010583333333334,1017.0,2.25825,0.0,0.0,0,100.4280993,113.0244449,7,22,5,0,0.0,2.9553875956555857,25,-7.840593581151714
2017-07-14 23:00:00,91.4458725,18.82166666666667,64.13833333333334,2.15075,2.68375,1017.0,2.9760000000000004,0.0,0.0,0,93.3714808,100.4280993,7,23,5,0,0.0,2.935008688507524,25,-9.179885020528637
2017-07-15 00:00:00,86.3538059,18.338333333333335,68.02916666666667,1.9129166666666666,2.3271666666666664,1017.0,2.96925,0.0,0.0,0,91.4458725,93.3714808,7,0,6,1,0.0,2.908993586653766,36,-9.893582466233818
2017-07-15 01:00:00,86.9925573,18.200833333333332,68.8525,1.6824166666666667,2.0965833333333332,1017.0,2.157,0.0,0.0,0,86.3538059,91.4458725,7,1,6,1,0.0,2.9014673805803195,36,-9.933048616783237
2017-07-15 02:00:00,88.0234173,18.235833333333336,68.64333333333333,1.1460000000000001,1.61425,1016.0,2.0185,0.0,0.0,0,86.9925573,86.3538059,7,2,6,1,0.0,2.9033885228782683,36,-9.29559391923785
2017-07-15 03:00:00,85.1818708,17.870833333333334,70.25666666666667,0.6045833333333334,1.02725,1016.0,2.2794166666666666,0.0,0.0,0,88.0234173,86.9925573,7,3,6,1,0.0,2.883169961174889,36,-8.024659857791685
2017-07-15 04:00:00,84.9768442,17.50916666666667,72.94166666666666,2.4616666666666664,2.8930833333333332,1016.0,2.455,0.0,0.0,0,85.1818708,88.0234173,7,4,6,1,0.0,2.8627245533129577,36,-6.2068584884144515
2017-07-15 05:00:00,81.7693424,17.010833333333334,76.39166666666667,2.6799166666666667,3.2285,1016.5833333333334,16.877583333333334,0.0,0.0,0,84.9768442,85.1818708,7,5,6,1,0.0,2.8338503959974926,36,-3.9660699703704005
2017-07-15 06:00:00,82.308444,18.31083333333333,71.77416666666666,1.4990833333333333,1.9286666666666665,1017.0,147.00833333333333,0.0,0.0,0,81.7693424,84.9768442,7,6,6,1,0.0,2.907492870121175,36,-1.455000338086136
2017-07-15 07:00:00,89.3688805,19.29,67.48833333333333,1.6946666666666665,2.1805833333333333,1017.0,332.34166666666664,0.0,0.0,0,82.308444,81.7693424,7,7,6,1,0.0,2.9595868269176377,36,1.1552251627369516
2017-07-15 08:00:00,96.0961965,21.260833333333334,58.38999999999999,1.6301666666666665,2.22225,1017.0,525.3166666666667,0.0,0.0,0,89.3688805,82.308444,7,8,6,1,0.0,3.0568665693861243,36,3.686723977819363
2017-07-15 09:00:00,98.0743023,22.4275,50.85333333333333,1.8256666666666668,2.5578333333333334,1017.0,699.4166666666666,0.0,0.0,0,96.0961965,89.3688805,7,9,6,1,0.0,3.1102878844513016,36,5.966978646412833
2017-07-15 10:00:00,103.5798583,24.99416666666667,43.89000000000001,1.3925,2.0755,1017.0,837.9166666666666,0.0,0.0,0,98.0743023,96.0961965,7,10,6,1,0.0,3.21864246430841,36,7.8405935811517145
2017-07-15 11:00:00,106.6917192,26.4825,40.115,1.803,2.5158333333333336,1017.0,931.0,0.0,0.0,0,103.5798583,98.0743023,7,11,6,1,0.0,3.2764841374885143,36,9.17988502052864
2017-07-15 12:00:00,116.2124749,27.63416666666667,37.39083333333333,2.6468333333333334,3.669,1016.9166666666666,968.5,0.0,0.0,0,106.6917192,103.5798583,7,12,6,1,0.0,3.3190529298338722,36,9.893582466233818
2017-07-15 13:00:00,130.0840325,28.22583333333333,32.725,4.619166666666667,5.80725,1016.0833333333334,960.0,0.0,0.0,0,116.2124749,106.6917192,7,13,6,1,0.0,3.340237634252967,36,9.933048616783237
2017-07-15 14:00:00,131.3267915,28.400833333333335,29.525833333333335,4.131749999999999,5.220166666666667,1016.0,907.3333333333334,0.0,0.0,0,130.0840325,116.2124749,7,14,6,1,0.0,3.3464184874596756,36,9.295593919237854
2017-07-15 15:00:00,135.6016152,28.054166666666664,31.025833333333335,4.0568333333333335,4.96875,1016.0,791.3333333333334,0.0,0.0,0,131.3267915,130.0840325,7,15,6,1,0.0,3.3341371652032894,36,8.024659857791692
2017-07-15 16:00:00,136.4831914,27.758333333333336,29.257499999999997,3.546666666666667,4.29775,1015.9166666666666,637.225,0.0,0.0,0,135.6016152,131.3267915,7,16,6,1,0.0,3.323536095411634,36,6.206858488414452
2017-07-15 17:00:00,129.1276235,27.445000000000004,28.929166666666664,3.20425,4.025416666666667,1015.0833333333334,453.625,0.0,0.0,0,136.4831914,135.6016152,7,17,6,1,0.0,3.3121840020018527,36,3.96606997037041
2017-07-15 18:00:00,117.9817361,25.252499999999998,36.96,3.4784166666666665,4.172,1015.75,253.20833333333334,0.0,0.0,0,129.1276235,136.4831914,7,18,6,1,0.0,3.228925160721202,36,1.455000338086137
2017-07-15 19:00:00,104.3258955,23.2925,44.56916666666667,2.8685833333333335,3.5221666666666667,1016.0,71.051,0.0,0.0,0,117.9817361,129.1276235,7,19,6,1,0.0,3.148131420342443,36,-1.1552251627369503
2017-07-15 20:00:00,90.7655049,21.576666666666668,51.95250000000001,3.3665833333333333,4.025333333333333,1016.1666666666666,1.6624166666666664,0.0,0.0,0,104.3258955,117.9817361,7,20,6,1,0.0,3.071612483889309,36,-3.6867239778193617
2017-07-15 21:00:00,89.3719349,21.3875,52.571666666666665,3.9011666666666667,4.759083333333334,1017.0,0.8763333333333333,0.0,0.0,0,90.7655049,104.3258955,7,21,6,1,0.0,3.0628066392183118,36,-5.966978646412833
2017-07-15 22:00:00,88.1215399,21.220833333333335,54.19833333333333,4.034166666666667,4.801,1017.0,0.8558333333333333,0.0,0.0,0,89.3719349,90.7655049,7,22,6,1,0.0,3.0549834035426136,36,-7.840593581151714
2017-07-15 23:00:00,89.4368409,20.52846153846154,56.41153846153846,4.375153846153847,5.186307692307692,1017.0,1.0837692307692308,0.0,0.0,0,88.1215399,89.3719349,7,23,6,1,0.0,3.0218122909828455,36,-9.179885020528637
2017-07-16 00:00:00,91.7318407,19.518333333333334,61.07833333333334,3.46975,3.9625,1017.0,1.8615000000000002,0.0,0.0,0,89.4368409,88.1215399,7,0,7,1,0.0,2.971354194825991,49,-9.893582466233818
2017-07-16 01:00:00,89.5821158,19.38416666666667,62.509166666666665,2.4128333333333334,2.8304166666666664,1017.0,2.419916666666667,0.0,0.0,0,91.7318407,89.4368409,7,1,7,1,0.0,2.964456581633816,49,-9.933048616783237
2017-07-16 02:00:00,88.50124,18.886666666666667,64.66583333333334,1.2141666666666666,1.7191666666666665,1017.0,2.55625,0.0,0.0,0,89.5821158,91.7318407,7,2,7,1,0.0,2.9384562057342607,49,-9.29559391923785
2017-07-16 03:00:00,88.5520194,18.511666666666667,66.4975,1.77675,2.1384166666666666,1016.9166666666666,2.7085000000000004,0.0,0.0,0,88.50124,89.5821158,7,3,7,1,0.0,2.9184011639509735,49,-8.024659857791685
2017-07-16 04:00:00,86.2413658,17.61916666666667,69.87166666666667,2.0771666666666664,2.432,1016.5,2.60475,0.0,0.0,0,88.5520194,88.50124,7,4,7,1,0.0,2.8689873246487774,49,-6.2068584884144515
2017-07-16 05:00:00,86.1726418,17.203333333333333,71.13333333333334,2.023,2.3480833333333333,1017.0,18.89675,0.0,0.0,0,86.2413658,88.5520194,7,5,7,1,0.0,2.845103163492526,49,-3.9660699703704005
2017-07-16 06:00:00,80.5996981,18.662499999999998,65.21249999999999,0.6725833333333333,1.0063333333333333,1017.0,135.7275,0.0,0.0,0,86.1726418,86.2413658,7,6,7,1,0.0,2.9265161628653087,49,-1.455000338086136
2017-07-16 07:00:00,81.2132507,20.71,58.225,0.6885,1.1530833333333332,1017.75,312.34999999999997,0.0,0.0,0,80.5996981,86.1726418,7,7,7,1,0.0,3.030616675407493,49,1.1552251627369516
2017-07-16 08:00:00,86.4391382,21.406666666666666,58.72833333333333,1.2281666666666666,1.7191666666666665,1018.0,501.47499999999997,0.0,0.0,0,81.2132507,80.5996981,7,8,7,1,0.0,3.063702399993258,49,3.686723977819363
2017-07-16 09:00:00,86.6374833,22.651666666666667,52.90166666666667,1.4589999999999999,2.0755,1018.0,678.1,0.0,0.0,0,86.4391382,81.2132507,7,9,7,1,0.0,3.120233432739201,49,5.966978646412833
2017-07-16 10:00:00,93.5284006,23.638333333333332,47.284166666666664,2.4301666666666666,3.186833333333333,1018.0,755.2333333333332,0.0,0.0,0,86.6374833,86.4391382,7,10,7,1,0.0,3.162869688078461,49,7.8405935811517145
2017-07-16 11:00:00,94.459229,23.680833333333336,45.87166666666667,3.7230833333333333,4.5075,1018.0,905.25,0.0,0.0,0,93.5284006,86.6374833,7,11,7,1,0.0,3.164666000838042,49,9.17988502052864
2017-07-16 12:00:00,94.8645097,24.486666666666665,40.780833333333334,3.826,4.738,1018.0,936.1666666666666,0.0,0.0,0,94.459229,93.5284006,7,12,7,1,0.0,3.1981287517234116,49,9.893582466233818
2017-07-16 13:00:00,97.2032256,25.772499999999997,34.880833333333335,4.3205,5.19925,1017.6666666666666,945.1666666666666,0.0,0.0,0,94.8645097,94.459229,7,13,7,1,0.0,3.2493080319884027,49,9.933048616783237
2017-07-16 14:00:00,100.9881999,27.254166666666666,27.651666666666667,4.020083333333333,4.696166666666667,1017.0,883.9166666666666,0.0,0.0,0,97.2032256,94.8645097,7,14,7,1,0.0,3.3052064146192213,49,9.295593919237854
2017-07-16 15:00:00,104.8984046,27.298333333333332,30.060833333333335,3.5535833333333335,4.54925,1016.8333333333334,774.0,0.0,0.0,0,100.9881999,97.2032256,7,15,7,1,0.0,3.306825650266233,49,8.024659857791692
2017-07-16 16:00:00,94.073611,27.40416666666667,30.546666666666667,3.4104166666666664,4.402583333333333,1016.0,621.6,0.0,0.0,0,104.8984046,100.9881999,7,16,7,1,0.0,3.3106950699593596,49,6.206858488414452
2017-07-16 17:00:00,94.6772368,27.661666666666665,31.150833333333335,3.1201666666666665,4.0672500000000005,1016.0,435.5083333333334,0.0,0.0,0,94.073611,104.8984046,7,17,7,1,0.0,3.3200475799045726,49,3.96606997037041
2017-07-16 18:00:00,99.6486546,26.685,35.70166666666667,3.670666666666667,4.360666666666667,1016.0,243.86666666666667,0.0,0.0,0,94.6772368,94.073611,7,18,7,1,0.0,3.284101609785908,49,1.455000338086137
2017-07-16 19:00:00,108.4027559,25.129166666666666,35.38583333333333,3.048666666666667,3.6479166666666667,1016.0,70.35833333333333,0.0,0.0,0,99.6486546,94.6772368,7,19,7,1,0.0,3.2240291901089955,49,-1.1552251627369503
2017-07-16 20:00:00,99.2596004,21.758333333333336,46.49166666666667,3.1743333333333332,3.7107499999999995,1016.0,1.8328333333333333,0.0,0.0,0,108.4027559,99.6486546,7,20,7,1,0.0,3.079996825917083,49,-3.6867239778193617
2017-07-16 21:00:00,94.1488256,20.386666666666667,56.35833333333333,2.3586666666666667,2.9141666666666666,1016.5833333333334,1.4344999999999999,0.0,0.0,0,99.2596004,108.4027559,7,21,7,1,0.0,3.014881092392752,49,-5.966978646412833
2017-07-16 22:00:00,89.3440635,19.325833333333332,61.910833333333336,2.3986666666666667,2.93525,1016.3333333333334,1.7991666666666666,0.0,0.0,0,94.1488256,99.2596004,7,22,7,1,0.0,2.961442715579117,49,-7.840593581151714
2017-07-16 23:00:00,90.7383971,18.8825,64.9275,1.6982499999999998,2.0965833333333332,1016.0,1.8108333333333333,0.0,0.0,0,89.3440635,94.1488256,7,23,7,1,0.0,2.938235567205466,49,-9.179885020528637
2017-07-17 00:00:00,89.4618488,18.91,64.37,2.013,2.264,1016.0,1.412,0.0,0.0,0,90.7383971,89.3440635,7,0,1,0,0.0,2.9396908826703663,1,-9.893582466233818
2017-07-17 14:00:00,347.600265,23.231111111111108,45.08555555555555,4.6867777777777775,5.617999999999999,1014.1111111111111,865.2222222222222,0.0,0.0,0,89.4618488,90.7383971,7,14,1,0,0.0,3.1454923765085017,1,9.295593919237854
2017-07-17 15:00:00,359.5935575,23.1725,44.83583333333333,4.47625,5.24125,1013.9166666666666,765.75,0.0,0.0,0,347.600265,89.4618488,7,15,1,0,0.0,3.1429662307678505,1,8.024659857791692
2017-07-17 16:00:00,352.6251348,24.1875,42.711666666666666,3.5117499999999997,4.423583333333333,1013.1666666666666,610.6333333333333,0.0,0.0,0,359.5935575,347.600265,7,16,1,0,0.0,3.1858359707900004,1,6.206858488414452
2017-07-17 17:00:00,317.4088573,23.61583333333333,43.23,4.042666666666666,4.947916666666667,1013.0,419.625,0.0,0.0,0,352.6251348,359.5935575,7,17,1,0,0.0,3.161917391030918,1,3.96606997037041
2017-07-17 18:00:00,277.2328069,22.739166666666666,47.41916666666666,4.538916666666666,5.723583333333334,1013.3333333333334,228.5583333333333,0.0,0.0,0,317.4088573,352.6251348,7,18,1,0,0.0,3.124088841506078,1,1.455000338086137
2017-07-17 19:00:00,180.9346382,20.571666666666665,56.479166666666664,4.9599166666666665,5.953416666666667,1014.0,59.16916666666666,0.0,0.0,0,277.2328069,317.4088573,7,19,1,0,0.0,3.023914724527782,1,-1.1552251627369503
2017-07-17 20:00:00,117.9315294,18.906666666666666,63.843333333333334,3.985,4.84275,1014.25,2.8228333333333335,0.0,0.0,0,180.9346382,277.2328069,7,20,1,0,0.0,2.9395145935557623,1,-3.6867239778193617
2017-07-17 21:00:00,96.6885592,18.188333333333333,65.9725,4.303083333333333,5.031666666666667,1015.0,2.9042499999999998,0.0,0.0,0,117.9315294,180.9346382,7,21,1,0,0.0,2.9007803628969433,1,-5.966978646412833
2017-07-17 22:00:00,98.4047502,17.59,68.70083333333334,3.8524166666666666,4.738166666666667,1015.0,2.7914999999999996,0.0,0.0,0,96.6885592,117.9315294,7,22,1,0,0.0,2.8673305587494666,1,-7.840593581151714
2017-07-17 23:00:00,91.7039693,17.32,70.95,3.6513333333333335,4.423666666666667,1015.0,2.5931666666666664,0.0,0.0,0,98.4047502,96.6885592,7,23,1,0,0.0,2.851861903134289,1,-9.179885020528637
2017-07-18 00:00:00,89.7218546,17.044166666666666,71.89166666666667,3.8331666666666666,5.031583333333333,1015.0,2.184833333333333,0.0,0.0,0,91.7039693,98.4047502,7,0,2,0,0.0,2.8358080142020747,4,-9.893582466233818
2017-07-18 01:00:00,84.1739188,17.0675,71.76666666666667,2.9438333333333335,3.7107499999999995,1014.25,2.7456666666666667,0.0,0.0,0,89.7218546,91.7039693,7,1,2,0,0.0,2.8371760703102984,4,-9.933048616783237
2017-07-18 02:00:00,85.4313771,17.028333333333332,71.89166666666667,1.8099999999999998,2.348,1014.0,2.782666666666667,0.0,0.0,0,84.1739188,89.7218546,7,2,2,0,0.0,2.8348786233752774,4,-9.29559391923785
